,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate_init,param_momentum,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
27,5.2542745272318525,0.15032740300534334,0.16156967480977377,0.003871671788099582,tanh,"(100,)",0.1,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'momentum': 0.1}",0.9106957352390807,0.9128396850192616,0.9064175643797928,0.9099843282127117,0.0026696420914731982,25
28,5.25998854637146,0.09405363085388939,0.1544171174367269,0.005521874165185373,tanh,"(100,)",0.1,0.5,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'momentum': 0.5}",0.9106957352390807,0.9128396850192616,0.9064175643797928,0.9099843282127117,0.0026696420914731982,25
29,5.056628306706746,0.0030223203587596914,0.1492187182108561,0.0019682312901134155,tanh,"(100,)",0.1,1.0,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'momentum': 1.0}",0.9106957352390807,0.9128396850192616,0.9064175643797928,0.9099843282127117,0.0026696420914731982,25
30,4.402023235956828,0.07183477472416487,0.14036170641581217,0.003992896299959402,tanh,"(100,)",0.5,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.5, 'momentum': 0.1}",0.8906707913790031,0.8933876702628578,0.8918199620643282,0.8919594745687297,0.0011135395582098345,46
31,4.407791614532471,0.04932526236746784,0.1414036750793457,0.0020577758348681455,tanh,"(100,)",0.5,0.5,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.5, 'momentum': 0.5}",0.8906707913790031,0.8933876702628578,0.8918199620643282,0.8919594745687297,0.0011135395582098345,46
32,4.54327932993571,0.04496374908683346,0.14638241132100424,0.00471357784022651,tanh,"(100,)",0.5,1.0,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.5, 'momentum': 1.0}",0.8906707913790031,0.8933876702628578,0.8918199620643282,0.8919594745687297,0.0011135395582098345,46
33,4.474291880925496,0.07639412618430957,0.1432823340098063,0.0033973583089502222,tanh,"(100,)",1.0,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 1.0, 'momentum': 0.1}",0.8894410739787726,0.8888906723531343,0.8843360340476906,0.8875559267931993,0.0022878690896130827,52
34,4.420715888341268,0.004844880272696114,0.14691766103108725,0.0060394734750361286,tanh,"(100,)",1.0,0.5,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 1.0, 'momentum': 0.5}",0.8894410739787726,0.8888906723531343,0.8843360340476906,0.8875559267931993,0.0022878690896130827,52
35,4.638169924418132,0.060931008539592206,0.14264639218648276,0.005954090732954416,tanh,"(100,)",1.0,1.0,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate_init': 1.0, 'momentum': 1.0}",0.8894410739787726,0.8888906723531343,0.8843360340476906,0.8875559267931993,0.0022878690896130827,52
36,18.391877333323162,0.2591513064768946,0.298792044321696,0.0059522057898725835,tanh,"(475,)",0.1,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (475,), 'learning_rate_init': 0.1, 'momentum': 0.1}",0.903436467951664,0.9069246952537712,0.9084120885418335,0.906257750582423,0.0020853155573053624,31
